,Price,Volume,AttractorLoaded
0,99.7,4,True
1,99.95,3,True
2,100.05,6,True
3,100.05,8,True
4,100.1,8,True
5,100.3,6,True
6,100.45,6,True
7,100.15,4,True
8,100.2,7,True
9,100.10000000000001,6,True
10,99.85000000000001,5,True
11,99.9,4,True
12,99.9,7,True
13,99.80000000000001,7,True
14,99.9,6,True
15,100.10000000000001,5,True
16,100.00000000000001,7,True
17,99.85000000000001,5,True
18,99.95,5,True
19,99.75,6,True
20,99.7,8,True
21,99.9,5,True
22,99.55000000000001,5,True
23,99.75000000000001,7,True
24,99.90000000000002,6,True
25,99.95000000000002,4,True
26,99.90000000000002,7,True
27,99.80000000000003,7,True
28,99.95000000000003,4,True
29,99.85000000000004,7,True
30,100.15000000000003,6,True
31,100.10000000000004,8,True
32,100.15000000000003,6,True
33,99.90000000000003,3,True
34,100.25000000000003,4,True
35,100.30000000000003,7,True
36,100.25000000000003,7,True
37,100.55000000000003,6,True
38,100.30000000000003,6,True
39,100.40000000000002,7,True
40,100.50000000000001,6,True
41,100.60000000000001,6,True
42,100.65,7,True
43,100.65,6,True
44,100.75,7,True
45,100.8,6,True
46,100.64999999999999,6,True
47,100.55,5,True
48,100.64999999999999,7,True
49,100.64999999999999,7,True
50,100.69999999999999,7,True
51,100.85,7,True
52,101.14999999999999,4,True
53,101.14999999999999,6,True
54,101.49999999999999,2,True
55,101.29999999999998,6,True
56,101.29999999999998,6,True
57,101.44999999999999,6,True
58,101.35,7,True
59,101.44999999999999,7,True
60,100.99999999999999,3,True
61,101.09999999999998,6,True
62,100.94999999999997,4,True
63,101.14999999999998,7,True
64,100.99999999999997,7,True
65,100.74999999999997,3,True
66,100.39999999999998,3,True
67,100.79999999999998,4,True
68,100.69999999999999,5,True
69,100.89999999999999,5,True
70,100.85,5,True
71,100.75,7,True
72,100.5,4,True
73,100.7,5,True
74,100.65,5,True
75,100.30000000000001,5,True
76,100.25000000000001,6,True
77,100.10000000000001,6,True
78,100.15,6,True
79,100.10000000000001,5,True
80,100.05000000000001,6,True
81,100.4,3,True
82,100.2,6,True
83,100.25,7,True
84,100.5,4,True
85,100.5,9,True
86,100.45,7,True
87,100.55,6,True
88,100.75,5,True
89,100.7,6,True
90,100.60000000000001,5,True
91,100.7,5,True
92,100.95,5,True
93,101.15,4,True
94,101.2,5,True
95,101.2,6,True
96,101.3,5,True
97,101.1,6,True
98,100.85,6,True
99,100.75,7,True
100,101.05,3,True
101,101.14999999999999,6,True
102,101.24999999999999,7,True
103,101.24999999999999,7,True
104,101.14999999999999,6,True
105,101.14999999999999,7,True
106,100.85,4,True
107,100.89999999999999,7,True
108,100.44999999999999,5,True
109,100.35,6,True
110,100.25,7,True
111,100.05,6,True
112,100.14999999999999,5,True
113,100.14999999999999,6,True
114,99.89999999999999,4,True
115,100.24999999999999,3,True
116,100.29999999999998,7,True
117,100.14999999999998,7,True
118,100.24999999999997,6,True
119,100.14999999999998,6,True
120,99.94999999999997,5,True
121,100.14999999999998,5,True
122,100.19999999999997,8,True
123,100.19999999999997,7,True
124,100.29999999999997,5,True
125,99.99999999999997,3,True
126,99.94999999999997,5,True
127,99.99999999999997,8,True
128,100.14999999999998,4,True
129,100.09999999999998,7,True
130,100.24999999999999,7,True
131,100.29999999999998,6,True
132,100.44999999999999,6,True
133,100.44999999999999,8,True
134,100.19999999999999,4,True
135,99.85,3,True
136,99.44999999999999,4,True
137,99.29999999999998,6,True
138,99.29999999999998,6,True
139,99.14999999999998,4,True
140,99.54999999999998,5,True
141,99.24999999999999,5,True
142,99.14999999999999,7,True
143,99.24999999999999,6,True
144,99.14999999999999,4,True
145,99.55,5,True
146,99.75,6,True
147,99.8,7,True
148,99.64999999999999,4,True
149,99.94999999999999,3,True
150,100.04999999999998,7,True
151,99.64999999999998,5,True
152,99.69999999999997,5,True
153,99.69999999999997,7,True
154,99.79999999999997,4,True
155,99.89999999999996,6,True
156,99.79999999999997,6,True
157,100.04999999999997,4,True
158,100.14999999999996,6,True
159,100.09999999999997,6,True
160,99.94999999999996,5,True
161,99.79999999999995,7,True
162,99.79999999999995,7,True
163,99.79999999999995,8,True
164,99.99999999999996,5,True
165,100.14999999999996,5,True
166,99.74999999999996,4,True
167,99.54999999999995,5,True
168,99.64999999999995,5,True
169,99.64999999999995,8,True
170,99.89999999999995,4,True
171,99.69999999999995,5,True
172,99.74999999999994,6,True
173,99.89999999999995,4,True
174,99.84999999999995,5,True
175,99.69999999999995,6,True
176,99.59999999999995,7,True
177,99.69999999999995,6,True
178,99.49999999999994,5,True
179,99.49999999999994,5,True
180,99.34999999999994,6,True
181,99.34999999999994,8,True
182,99.74999999999994,4,True
183,99.94999999999995,4,True
184,99.94999999999995,7,True
185,99.79999999999994,6,True
186,99.79999999999994,7,True
187,100.04999999999994,5,True
188,100.34999999999994,5,True
189,100.44999999999993,7,True
190,100.59999999999994,6,True
191,100.59999999999994,9,True
192,100.54999999999994,8,True
193,100.74999999999994,5,True
194,100.69999999999995,5,True
195,100.64999999999995,8,True
196,100.79999999999995,6,True
197,100.74999999999996,8,True
198,100.84999999999995,6,True
199,100.94999999999995,7,True
