,Price,Volume,AttractorLoaded
0,100.4,3,True
1,100.4,8,True
2,100.35000000000001,8,True
3,100.35000000000001,7,True
4,100.45,5,True
5,100.45,8,True
6,100.45,7,True
7,100.45,7,True
8,100.65,6,True
9,100.7,5,True
10,100.55,7,True
11,100.5,6,True
12,100.55,5,True
13,100.75,6,True
14,100.9,3,True
15,101.4,4,True
16,101.10000000000001,4,True
17,101.00000000000001,5,True
18,101.25000000000001,6,True
19,101.10000000000001,6,True
20,101.4,3,True
21,101.4,4,True
22,101.4,7,True
23,101.55000000000001,6,True
24,101.45000000000002,6,True
25,101.35000000000002,7,True
26,101.40000000000002,6,True
27,101.00000000000001,2,True
28,100.95000000000002,7,True
29,100.80000000000001,5,True
30,100.70000000000002,6,True
31,100.40000000000002,5,True
32,100.45000000000002,6,True
33,100.35000000000002,6,True
34,100.35000000000002,7,True
35,100.40000000000002,7,True
36,100.65000000000002,2,True
37,100.65000000000002,7,True
38,100.45000000000002,4,True
39,100.70000000000002,4,True
40,100.60000000000002,6,True
41,100.60000000000002,7,True
42,100.55000000000003,4,True
43,100.65000000000002,6,True
44,100.60000000000002,5,True
45,100.45000000000002,5,True
46,100.35000000000002,4,True
47,100.30000000000003,7,True
48,100.60000000000002,7,True
49,100.60000000000002,8,True
50,100.85000000000002,3,True
51,100.75000000000003,7,True
52,100.65000000000003,6,True
53,100.70000000000003,7,True
54,100.65000000000003,7,True
55,100.80000000000004,5,True
56,100.70000000000005,6,True
57,100.55000000000004,6,True
58,100.60000000000004,6,True
59,100.60000000000004,8,True
60,100.70000000000003,4,True
61,100.80000000000003,7,True
62,100.90000000000002,8,True
63,100.75000000000001,5,True
64,100.85000000000001,6,True
65,100.80000000000001,4,True
66,100.9,5,True
67,100.7,5,True
68,100.75,5,True
69,100.85,8,True
70,100.89999999999999,7,True
71,100.94999999999999,5,True
72,100.74999999999999,6,True
73,100.54999999999998,4,True
74,100.39999999999998,3,True
75,100.04999999999998,3,True
76,100.14999999999998,6,True
77,100.09999999999998,4,True
78,100.24999999999999,6,True
79,100.34999999999998,6,True
80,100.54999999999998,7,True
81,100.44999999999999,3,True
82,100.39999999999999,7,True
83,100.49999999999999,6,True
84,100.44999999999999,7,True
85,100.39999999999999,7,True
86,100.6,4,True
87,100.75,4,True
88,100.7,7,True
89,100.5,5,True
90,100.3,5,True
91,100.3,7,True
92,100.25,5,True
93,100.35,6,True
94,100.39999999999999,6,True
95,100.55,6,True
96,100.64999999999999,5,True
97,100.64999999999999,7,True
98,100.8,6,True
99,100.6,5,True
100,100.5,7,True
101,100.3,5,True
102,99.85,4,True
103,100.19999999999999,4,True
104,100.39999999999999,6,True
105,100.69999999999999,2,True
106,100.69999999999999,7,True
107,100.79999999999998,6,True
108,100.29999999999998,2,True
109,100.34999999999998,7,True
110,100.19999999999997,5,True
111,100.04999999999997,5,True
112,100.04999999999997,6,True
113,100.59999999999997,3,True
114,100.54999999999997,8,True
115,100.54999999999997,5,True
116,100.69999999999997,6,True
117,100.54999999999997,5,True
118,99.99999999999997,3,True
119,100.29999999999997,6,True
120,100.09999999999997,3,True
121,99.89999999999996,3,True
122,99.79999999999997,5,True
123,100.14999999999996,5,True
124,99.94999999999996,6,True
125,99.74999999999996,5,True
126,99.94999999999996,6,True
127,99.59999999999997,3,True
128,99.49999999999997,6,True
129,99.74999999999997,6,True
130,99.49999999999997,5,True
131,99.59999999999997,6,True
132,99.89999999999996,4,True
133,99.69999999999996,4,True
134,99.89999999999996,3,True
135,99.69999999999996,4,True
136,99.69999999999996,5,True
137,99.74999999999996,6,True
138,99.79999999999995,8,True
139,99.79999999999995,7,True
140,100.14999999999995,2,True
141,100.34999999999995,4,True
142,100.34999999999995,8,True
143,99.94999999999995,3,True
144,99.99999999999994,7,True
145,99.99999999999994,6,True
146,100.09999999999994,6,True
147,100.04999999999994,4,True
148,100.14999999999993,5,True
149,100.04999999999994,5,True
150,99.99999999999994,8,True
151,99.79999999999994,6,True
152,99.69999999999995,5,True
153,100.14999999999995,4,True
154,99.69999999999995,3,True
155,99.54999999999994,5,True
156,99.29999999999994,6,True
157,99.54999999999994,6,True
158,99.79999999999994,4,True
159,99.79999999999994,9,True
160,99.94999999999995,6,True
161,99.74999999999994,7,True
162,99.64999999999995,5,True
163,99.69999999999995,7,True
164,99.54999999999994,5,True
165,99.64999999999993,5,True
166,99.69999999999993,4,True
167,99.99999999999993,6,True
168,100.19999999999993,5,True
169,100.19999999999993,7,True
170,100.04999999999993,6,True
171,100.14999999999992,6,True
172,100.09999999999992,7,True
173,99.79999999999993,5,True
174,99.84999999999992,6,True
175,99.84999999999992,6,True
176,99.54999999999993,2,True
177,99.69999999999993,6,True
178,100.14999999999993,2,True
179,100.29999999999994,7,True
180,100.09999999999994,5,True
181,100.14999999999993,7,True
182,100.34999999999994,5,True
183,100.54999999999994,5,True
184,100.39999999999993,6,True
185,100.09999999999994,5,True
186,99.89999999999993,4,True
187,99.79999999999994,8,True
188,99.74999999999994,6,True
189,99.69999999999995,6,True
190,99.69999999999995,5,True
191,99.89999999999995,6,True
192,99.74999999999994,7,True
193,99.64999999999995,6,True
194,99.89999999999995,5,True
195,99.79999999999995,5,True
196,99.99999999999996,6,True
197,99.84999999999995,7,True
198,100.19999999999995,4,True
199,100.54999999999994,4,True
