,Price,Volume,AttractorLoaded
0,100.05,5,True
1,99.85,5,True
2,99.64999999999999,4,True
3,99.3,5,True
4,99.3,8,True
5,99.55,2,True
6,99.45,5,True
7,99.05,4,True
8,99.2,6,True
9,99.25,8,True
10,99.15,6,True
11,99.30000000000001,3,True
12,99.65,4,True
13,100.05000000000001,3,True
14,99.9,6,True
15,100.15,4,True
16,100.30000000000001,5,True
17,100.15,5,True
18,99.85000000000001,4,True
19,99.60000000000001,4,True
20,99.35000000000001,5,True
21,99.00000000000001,5,True
22,99.25000000000001,4,True
23,99.20000000000002,8,True
24,98.95000000000002,6,True
25,98.80000000000001,7,True
26,98.75000000000001,7,True
27,98.85000000000001,5,True
28,98.7,5,True
29,98.55,6,True
30,98.64999999999999,7,True
31,98.49999999999999,5,True
32,98.34999999999998,4,True
33,98.49999999999999,6,True
34,98.24999999999999,4,True
35,98.19999999999999,7,True
36,98.24999999999999,5,True
37,98.19999999999999,8,True
38,98.04999999999998,5,True
39,97.94999999999999,6,True
40,97.99999999999999,7,True
41,97.54999999999998,3,True
42,97.49999999999999,7,True
43,97.34999999999998,7,True
44,97.74999999999999,5,True
45,97.34999999999998,2,True
46,97.44999999999997,6,True
47,97.69999999999997,5,True
48,97.64999999999998,5,True
49,97.74999999999997,5,True
50,97.89999999999998,5,True
51,97.84999999999998,8,True
52,97.84999999999998,7,True
53,97.84999999999998,7,True
54,97.99999999999999,4,True
55,97.69999999999999,4,True
56,97.99999999999999,6,True
57,98.19999999999999,5,True
58,98.49999999999999,5,True
59,98.54999999999998,7,True
60,98.74999999999999,4,True
61,98.64999999999999,8,True
62,98.49999999999999,6,True
63,98.39999999999999,6,True
64,98.6,5,True
65,98.14999999999999,3,True
66,98.3,4,True
67,98.1,5,True
68,97.75,3,True
69,97.4,3,True
70,97.10000000000001,2,True
71,97.00000000000001,6,True
72,97.10000000000001,5,True
73,97.2,6,True
74,96.8,5,True
75,96.89999999999999,7,True
76,96.8,6,True
77,96.5,5,True
78,96.55,6,True
79,96.39999999999999,5,True
80,96.69999999999999,5,True
81,96.54999999999998,7,True
82,96.64999999999998,7,True
83,96.79999999999998,5,True
84,96.64999999999998,7,True
85,96.74999999999997,7,True
86,96.69999999999997,7,True
87,96.79999999999997,5,True
88,96.69999999999997,7,True
89,97.14999999999998,3,True
90,96.99999999999997,8,True
91,97.19999999999997,6,True
92,97.04999999999997,5,True
93,96.79999999999997,6,True
94,96.59999999999997,4,True
95,96.54999999999997,8,True
96,96.54999999999997,6,True
97,96.49999999999997,5,True
98,96.74999999999997,4,True
99,96.99999999999997,6,True
100,96.99999999999997,7,True
101,97.09999999999997,6,True
102,97.29999999999997,4,True
103,97.24999999999997,6,True
104,97.44999999999997,3,True
105,96.99999999999997,2,True
106,96.84999999999997,7,True
107,96.84999999999997,8,True
108,97.04999999999997,6,True
109,96.84999999999997,6,True
110,96.94999999999996,5,True
111,96.74999999999996,4,True
112,96.44999999999996,5,True
113,96.34999999999997,5,True
114,96.24999999999997,6,True
115,96.19999999999997,6,True
116,96.59999999999998,5,True
117,96.84999999999998,3,True
118,96.39999999999998,4,True
119,96.39999999999998,7,True
120,96.49999999999997,5,True
121,96.34999999999997,6,True
122,96.34999999999997,7,True
123,96.59999999999997,6,True
124,96.69999999999996,6,True
125,96.54999999999995,6,True
126,96.69999999999996,7,True
127,96.99999999999996,4,True
128,97.39999999999996,3,True
129,97.49999999999996,6,True
130,97.34999999999995,6,True
131,97.39999999999995,5,True
132,97.34999999999995,4,True
133,97.59999999999995,5,True
134,97.94999999999995,4,True
135,97.89999999999995,8,True
136,98.14999999999995,5,True
137,98.39999999999995,7,True
138,98.54999999999995,2,True
139,98.74999999999996,5,True
140,98.49999999999996,4,True
141,98.64999999999996,4,True
142,98.94999999999996,5,True
143,99.29999999999995,4,True
144,99.04999999999995,4,True
145,99.34999999999995,4,True
146,99.04999999999995,3,True
147,99.14999999999995,5,True
148,99.24999999999994,7,True
149,99.24999999999994,6,True
150,99.04999999999994,6,True
151,98.74999999999994,4,True
152,98.79999999999994,6,True
153,98.84999999999994,6,True
154,98.89999999999993,7,True
155,98.79999999999994,6,True
156,98.74999999999994,9,True
157,98.89999999999995,4,True
158,98.94999999999995,6,True
159,98.99999999999994,8,True
160,98.49999999999994,2,True
161,98.44999999999995,7,True
162,98.04999999999994,1,True
163,97.99999999999994,5,True
164,97.89999999999995,6,True
165,97.54999999999995,4,True
166,97.59999999999995,7,True
167,97.49999999999996,6,True
168,97.54999999999995,4,True
169,97.74999999999996,6,True
170,97.59999999999995,6,True
171,97.19999999999995,2,True
172,97.24999999999994,5,True
173,97.09999999999994,6,True
174,97.19999999999993,7,True
175,97.04999999999993,6,True
176,96.69999999999993,6,True
177,96.69999999999993,6,True
178,96.69999999999993,7,True
179,97.14999999999993,3,True
180,97.34999999999994,5,True
181,97.59999999999994,4,True
182,97.54999999999994,6,True
183,97.79999999999994,6,True
184,97.54999999999994,5,True
185,97.84999999999994,3,True
186,97.89999999999993,5,True
187,97.74999999999993,6,True
188,98.09999999999992,2,True
189,97.99999999999993,7,True
190,98.04999999999993,7,True
191,97.99999999999993,5,True
192,98.14999999999993,6,True
193,98.24999999999993,6,True
194,98.29999999999993,7,True
195,98.19999999999993,6,True
196,98.09999999999994,7,True
197,97.99999999999994,7,True
198,98.14999999999995,6,True
199,97.79999999999995,1,True
