datetime,open,high,low,close,volume
2020-05-21 20:30:00,194.7,195.52,192.7,193.5,1372965.0
2020-05-22 20:30:00,194.08,194.89,191.13,193.71,1317533.0
2020-05-26 20:30:00,199.42,199.99,196.03,196.4,2408717.0
2020-05-27 20:30:00,198.38,199.95,196.21,199.93,2000474.0
2020-05-28 20:30:00,200.01,204.18,200.01,201.67,2280638.0
2020-05-29 20:30:00,201.49,202.41,198.69,201.62,2535390.0
2020-06-01 20:30:00,201.54,203.75,199.87,203.38,1530771.0
2020-06-02 20:30:00,204.09,205.79,202.34,205.78,1939214.0
2020-06-03 20:30:00,204.42,207.83,204.31,207.28,1605416.0
2020-06-04 20:30:00,206.09,207.79,202.33,203.1,2451544.0
2020-06-05 20:30:00,205.99,209.72,204.79,208.49,2538097.0
2020-06-08 20:30:00,207.51,211.32,207.0,211.28,1627109.0
2020-06-09 20:30:00,209.39,209.79,205.5001,207.34,2269815.0
2020-06-10 20:30:00,207.26,210.83,205.9,209.43,2077205.0
2020-06-11 20:30:00,205.52,205.95,195.88,195.95,4046643.0
2020-06-12 20:30:00,201.1,202.43,197.31,201.59,2590135.0
2020-06-15 20:30:00,196.49,200.74,194.83,199.79,2311520.0
2020-06-16 20:30:00,203.36,206.88,202.12,204.4,2153970.0
2020-06-17 20:30:00,206.03,206.33,203.65,205.2,1594775.0
2020-06-18 20:30:00,201.73,203.17,199.29,202.93,2227958.0
2020-06-19 20:30:00,207.54,208.285,201.52,201.55,3709867.0
2020-06-22 20:30:00,200.8,204.0799,199.47,202.6,2454492.0
2020-06-23 20:30:00,205.37,209.68,205.37,207.4,2204028.0
2020-06-24 20:30:00,205.51,207.4,200.5,201.84,2753697.0
2020-06-25 20:30:00,213.0,217.89,211.5,217.32,4690183.0
2020-06-26 20:30:00,216.78,216.93,211.07,212.47,3348789.0
2020-06-29 20:30:00,210.15,213.39,210.15,212.72,2247887.0
2020-06-30 20:30:00,212.37,215.64,212.13,214.72,3136366.0
2020-07-01 20:30:00,214.5,216.9,213.88,214.59,2124741.0
2020-07-02 20:30:00,216.57,218.45,214.9,215.72,2006247.0
2020-07-06 20:30:00,217.76,219.66,216.31,217.55,1934583.0
2020-07-07 20:30:00,216.32,219.87,216.12,216.33,1783845.0
2020-07-08 20:30:00,217.47,219.15,216.34,218.89,1750701.0
2020-07-09 20:30:00,218.47,220.61,216.23,219.31,1756734.0
2020-07-10 20:30:00,219.0,220.8625,217.6689,220.26,1373645.0
2020-07-13 20:30:00,221.33,221.87,215.23,215.74,2090141.0
2020-07-14 20:30:00,214.8,219.37,213.51,219.16,1747837.0
2020-07-15 20:30:00,220.0,222.75,218.46,219.76,2193668.0
2020-07-16 20:30:00,219.78,220.63,218.595,219.11,1408455.0
2020-07-17 20:30:00,219.69,222.64,218.3,221.94,2069734.0
2020-07-20 20:30:00,222.0,224.11,220.11,223.43,1371802.0
2020-07-21 20:30:00,224.9,225.74,222.44,222.75,1546170.0
2020-07-22 20:30:00,222.75,224.74,222.44,224.23,1488034.0
2020-07-23 20:30:00,224.08,225.51,221.37,222.3,1444898.0
2020-07-24 20:30:00,220.21,223.17,220.21,221.44,1542280.0
2020-07-27 20:30:00,221.5,224.52,220.825,223.32,1523192.0
2020-07-28 20:30:00,223.04,224.76,221.9,222.18,1422267.0
2020-07-29 20:30:00,221.98,225.4,221.93,224.38,1474142.0
2020-07-30 20:30:00,220.81,223.99,219.78,223.98,1408580.0
2020-07-31 20:30:00,223.89,224.95,220.9,224.78,1495514.0
2020-08-03 20:30:00,225.0,228.0043,224.46,227.18,1631729.0
2020-08-04 20:30:00,226.29,227.78,225.55,227.15,1260453.0
2020-08-05 20:30:00,227.94,229.4,227.46,228.7,1155421.0
2020-08-06 20:30:00,227.68,230.97,227.68,230.89,1318042.0
2020-08-07 20:30:00,229.25,231.87,228.72,231.56,1275413.0
2020-08-10 20:30:00,229.69,231.26,229.52,230.34,1315745.0
2020-08-11 20:30:00,230.58,232.51,228.16,228.57,1757172.0
2020-08-12 20:30:00,230.3,231.32,229.25,229.75,1512854.0
2020-08-13 20:30:00,229.59,232.3784,228.93,231.73,1745756.0
2020-08-14 20:30:00,230.57,231.93,229.41,230.25,1130457.0
2020-08-17 20:30:00,231.45,233.77,230.98,232.62,1395429.0
2020-08-18 20:30:00,233.35,234.93,232.58,234.23,1475804.0
2020-08-19 20:30:00,233.8,236.5034,233.8,234.63,1671516.0
2020-08-20 20:30:00,233.94,236.95,233.58,236.61,1279294.0
2020-08-21 20:30:00,236.86,238.3,235.0003,237.49,1976079.0
2020-08-24 20:30:00,238.06,239.36,235.85,237.75,1293235.0
2020-08-25 20:30:00,237.93,238.73,236.71,238.21,1501748.0
2020-08-26 20:30:00,238.67,241.2548,238.11,240.45,2322181.0
2020-08-27 20:30:00,242.37,242.77,240.0,240.87,1295301.0
2020-08-28 20:30:00,241.97,243.22,240.26,242.99,1212222.0
2020-08-31 20:30:00,243.3,243.535,239.1,239.93,2001139.0
2020-09-01 20:30:00,238.49,240.02,237.2,240.02,1914529.0
2020-09-02 20:30:00,241.9,247.82,240.84,247.18,1702838.0
2020-09-03 20:30:00,245.1,246.1438,237.13,238.98,2350609.0
2020-09-04 20:30:00,240.17,240.87,231.905,236.07,1946413.0
2020-09-08 20:30:00,231.05,236.0,230.621,232.65,2361218.0
2020-09-09 20:30:00,236.8,241.36,234.81,238.91,1670232.0
2020-09-10 20:30:00,241.0,243.99,232.11,233.65,2024101.0
2020-09-11 20:30:00,236.43,237.76,233.2454,234.77,1301052.0
2020-09-14 20:30:00,237.6,240.99,236.81,238.83,1576394.0
2020-09-15 20:30:00,240.37,242.8,239.0,240.2,1297452.0
2020-09-16 20:30:00,241.46,244.9,239.17,239.42,1800765.0
2020-09-17 20:30:00,237.4,239.09,233.8786,236.82,2002494.0
2020-09-18 20:30:00,234.62,238.4,233.43,236.18,3676439.0
2020-09-21 20:30:00,232.84,233.98,230.03,233.91,2305943.0
2020-09-22 20:30:00,234.14,237.07,231.79,236.92,1786180.0
2020-09-23 20:30:00,238.53,239.35,230.37,230.65,2688126.0
2020-09-24 20:30:00,218.87,220.45,213.15,214.42,4828701.0
2020-09-25 20:30:00,213.03,215.065,210.42,214.63,3691103.0
2020-09-28 20:30:00,219.09,223.89,218.3005,222.78,2587689.0
2020-09-29 20:30:00,223.37,225.17,222.31,224.08,2589025.0
2020-09-30 20:30:00,225.27,228.295,224.62,225.99,2250157.0
2020-10-01 20:30:00,227.36,229.24,224.03,225.18,1928782.0
2020-10-02 20:30:00,222.05,224.92,221.35,222.4,1936069.0
2020-10-05 20:30:00,224.37,224.94,222.04,223.49,1446008.0
2020-10-06 20:30:00,223.59,225.27,220.09,220.35,2286278.0
2020-10-07 20:30:00,221.9,224.63,220.05,223.45,2005752.0
2020-10-08 20:30:00,226.04,226.79,223.97,225.61,1394410.0
2020-10-09 20:30:00,225.86,229.09,225.8,228.69,1312471.0
2020-10-12 20:30:00,229.69,231.765,227.58,230.59,1524276.0
2020-10-13 20:30:00,230.72,231.9,228.81,229.38,1634008.0
2020-10-14 20:30:00,228.88,231.9,228.32,229.43,1443841.0
2020-10-15 20:30:00,225.59,230.68,225.26,228.77,1273410.0
2020-10-16 20:30:00,229.03,231.94,228.68,230.05,1796451.0
2020-10-19 20:30:00,230.23,233.25,225.72,226.24,1904489.0
