datetime,open,high,low,close,volume
2020-05-21 20:30:00,78.6,79.375,77.89,78.05,10312641.0
2020-05-22 20:30:00,77.9,78.05,76.52,77.62,7653305.0
2020-05-26 20:30:00,79.6,79.92,77.575,77.76,8422249.0
2020-05-27 20:30:00,78.98,78.98,77.385,78.6,8245290.0
2020-05-28 20:30:00,78.64,80.06,77.93,78.54,8333918.0
2020-05-29 20:30:00,78.62,78.64,77.26,77.99,10108989.0
2020-06-01 20:30:00,77.66,78.65,76.77,78.32,7936986.0
2020-06-02 20:30:00,77.97,78.255,76.79,77.78,9521014.0
2020-06-03 20:30:00,78.45,79.95,78.3,79.58,9956666.0
2020-06-04 20:30:00,79.31,80.17,78.47,78.74,7667564.0
2020-06-05 20:30:00,80.33,82.33,79.97,82.14,12030778.0
2020-06-08 20:30:00,83.08,83.62,82.1828,83.56,10229593.0
2020-06-09 20:30:00,82.62,83.22,81.76,82.37,7999828.0
2020-06-10 20:30:00,79.88,80.025,78.2,79.01,19683806.0
2020-06-11 20:30:00,75.75,76.79,72.15,72.57,26422155.0
2020-06-12 20:30:00,75.0,76.715,73.81,76.38,18529829.0
2020-06-15 20:30:00,74.3,77.91,74.08,76.96,14651213.0
2020-06-16 20:30:00,78.79,78.9435,76.39,77.84,10890113.0
2020-06-17 20:30:00,78.07,78.29,76.68,77.1,6906721.0
2020-06-18 20:30:00,76.72,76.79,75.795,76.31,8485970.0
2020-06-19 20:30:00,77.03,77.375,74.88,75.4,12527326.0
2020-06-22 20:30:00,74.9,75.651,73.92,75.4,8238636.0
2020-06-23 20:30:00,76.33,76.37,75.07,75.49,8076612.0
2020-06-24 20:30:00,74.9,74.92,72.0,73.64,12306427.0
2020-06-25 20:30:00,73.2157,74.105,72.17,73.85,8624798.0
2020-06-26 20:30:00,73.63,73.77,71.25,71.57,17627836.0
2020-06-29 20:30:00,71.4091,73.5,71.06,73.48,8653029.0
2020-06-30 20:30:00,73.58,73.88,72.81,73.59,11323990.0
2020-07-01 20:30:00,74.0,74.69,73.38,74.03,6749978.0
2020-07-02 20:30:00,75.04,75.09,73.64,73.78,6544351.0
2020-07-06 20:30:00,74.93,75.48,74.16,75.44,7235277.0
2020-07-07 20:30:00,75.13,75.23,74.0,74.25,7515103.0
2020-07-08 20:30:00,74.07,74.499,73.33,74.14,7346243.0
2020-07-09 20:30:00,73.73,74.22,71.93,73.57,9618209.0
2020-07-10 20:30:00,73.0,74.56,72.74,74.29,7524157.0
2020-07-13 20:30:00,74.5601,74.84,72.49,72.65,9464541.0
2020-07-14 20:30:00,72.0,72.97,71.815,72.73,8780867.0
2020-07-15 20:30:00,74.46,75.805,73.96,75.61,10300705.0
2020-07-16 20:30:00,74.9,75.14,73.68,74.39,6649692.0
2020-07-17 20:30:00,74.43,74.55,73.2101,74.16,6087543.0
2020-07-20 20:30:00,74.16,75.22,73.6305,74.96,8832692.0
2020-07-21 20:30:00,75.78,76.8,75.27,75.44,10639754.0
2020-07-22 20:30:00,75.52,77.325,75.12,77.24,9213149.0
2020-07-23 20:30:00,76.88,77.07,74.9,75.36,7795081.0
2020-07-24 20:30:00,75.28,75.995,75.11,75.78,5673370.0
2020-07-27 20:30:00,75.886,76.705,75.54,76.46,6771141.0
2020-07-28 20:30:00,76.3,76.39,74.5604,74.64,12273414.0
2020-07-29 20:30:00,77.56,78.49,76.9,77.42,15261050.0
2020-07-30 20:30:00,76.63,76.98,75.4,76.64,7889831.0
2020-07-31 20:30:00,76.24,76.54,75.48,76.53,7424977.0
2020-08-03 20:30:00,76.48,76.6,75.44,75.5,7142088.0
2020-08-04 20:30:00,75.37,75.485,74.76,75.13,12792449.0
2020-08-05 20:30:00,75.35,75.99,75.325,75.78,7823144.0
2020-08-06 20:30:00,75.2,75.92,74.9412,75.66,6764846.0
2020-08-07 20:30:00,75.48,75.93,75.21,75.79,6569313.0
2020-08-10 20:30:00,75.8182,77.665,75.81,77.47,6604325.0
2020-08-11 20:30:00,78.27,79.98,78.0,78.87,10238461.0
2020-08-12 20:30:00,79.59,79.69,78.665,79.29,5378790.0
2020-08-13 20:30:00,78.92,79.6401,78.84,79.02,4383353.0
2020-08-14 20:30:00,78.54,78.93,78.02,78.37,3771349.0
2020-08-17 20:30:00,78.6,78.96,78.12,78.95,5360366.0
2020-08-18 20:30:00,79.15,79.36,78.35,78.99,5272725.0
2020-08-19 20:30:00,79.1832,79.385,77.43,77.63,6840566.0
2020-08-20 20:30:00,77.03,77.65,76.4602,77.22,5099464.0
2020-08-21 20:30:00,76.94,77.27,76.69,77.07,5594121.0
