datetime,open,high,low,close,volume
2020-05-21 20:30:00,141.07,144.5,141.07,142.81,2100162.0
2020-05-22 20:30:00,148.0,148.41,138.76,140.71,3427643.0
2020-05-26 20:30:00,144.46,151.0,144.46,148.03,2500261.0
2020-05-27 20:30:00,152.0,154.27,150.531,153.36,1936365.0
2020-05-28 20:30:00,156.19,156.34,152.13,153.16,1915445.0
2020-05-29 20:30:00,151.27,152.93,147.87,152.12,2249110.0
2020-06-01 20:30:00,149.34,150.95,147.4,149.14,1465267.0
2020-06-02 20:30:00,150.64,154.095,150.12,152.95,1335446.0
2020-06-03 20:30:00,155.13,158.84,155.06,158.35,1678812.0
2020-06-04 20:30:00,156.79,161.37,156.08,161.14,1469890.0
2020-06-05 20:30:00,167.9,170.11,165.65,166.72,2061279.0
2020-06-08 20:30:00,167.0,170.41,166.81,168.81,1373011.0
2020-06-09 20:30:00,163.54,165.87,163.13,164.81,1977374.0
2020-06-10 20:30:00,164.42,165.09,160.96,161.0,1311660.0
2020-06-11 20:30:00,155.23,156.88,150.69,151.09,1576385.0
2020-06-12 20:30:00,156.45,157.27,150.52,154.97,1597956.0
2020-06-15 20:30:00,148.38,155.61,148.12,155.47,1321354.0
2020-06-16 20:30:00,161.71,163.82,155.5577,158.3,2105580.0
2020-06-17 20:30:00,158.93,158.93,154.86,155.51,1131662.0
2020-06-18 20:30:00,154.54,156.88,153.61,154.87,883784.0
2020-06-19 20:30:00,158.75,158.86,153.54,154.87,2046399.0
2020-06-22 20:30:00,153.0,154.73,151.75,154.56,1188508.0
2020-06-23 20:30:00,156.54,156.62,153.69,153.96,940556.0
2020-06-24 20:30:00,151.89,152.67,149.12,150.49,1985729.0
2020-06-25 20:30:00,149.22,154.85,148.29,154.45,1671215.0
2020-06-26 20:30:00,153.18,153.87,148.19,149.04,2302929.0
2020-06-29 20:30:00,150.85,153.96,150.3218,153.71,1094212.0
2020-06-30 20:30:00,152.84,158.25,152.12,157.15,1836595.0
2020-07-01 20:30:00,159.65,160.18,155.34,156.85,1111354.0
2020-07-02 20:30:00,158.87,161.92,157.52,157.9,1044932.0
2020-07-06 20:30:00,161.12,161.59,158.41,160.22,947540.0
2020-07-07 20:30:00,158.38,160.58,157.65,158.7,1118589.0
2020-07-08 20:30:00,159.27,159.81,156.85,158.38,1042622.0
2020-07-09 20:30:00,157.82,159.71,156.1,157.65,1283418.0
2020-07-10 20:30:00,158.27,159.44,157.04,159.09,982788.0
2020-07-13 20:30:00,162.66,167.32,161.66,163.83,1829704.0
2020-07-14 20:30:00,163.49,169.82,162.3,169.56,1651631.0
2020-07-15 20:30:00,170.69,174.0,169.83,172.39,1992280.0
2020-07-16 20:30:00,171.96,175.28,170.9,173.42,1142447.0
2020-07-17 20:30:00,175.0,176.93,173.36,176.51,1140439.0
2020-07-20 20:30:00,175.87,176.13,172.7,173.81,1314631.0
2020-07-21 20:30:00,174.95,176.81,173.37,175.65,1079317.0
2020-07-22 20:30:00,174.19,176.025,174.11,175.49,1246300.0
2020-07-23 20:30:00,175.7,178.4,175.41,176.73,943971.0
2020-07-24 20:30:00,177.11,177.77,174.81,175.35,910844.0
2020-07-27 20:30:00,174.69,176.685,172.91,176.0,887263.0
2020-07-28 20:30:00,174.9,177.14,174.65,175.79,850025.0
2020-07-29 20:30:00,176.71,180.76,176.01,180.25,1886888.0
2020-07-30 20:30:00,178.21,179.25,176.2752,178.04,1235913.0
2020-07-31 20:30:00,176.81,176.92,173.36,176.31,1409720.0
2020-08-03 20:30:00,177.38,178.87,175.83,177.62,841234.0
2020-08-04 20:30:00,176.92,178.88,176.625,178.11,672802.0
2020-08-05 20:30:00,180.0,183.59,179.95,182.82,1366456.0
2020-08-06 20:30:00,182.0,183.24,180.25,181.26,968080.0
2020-08-07 20:30:00,181.41,183.71,179.8605,183.5,1254634.0
2020-08-10 20:30:00,185.0,191.35,184.4,189.91,2631056.0
2020-08-11 20:30:00,192.3,195.85,192.205,193.22,1909915.0
2020-08-12 20:30:00,191.29,192.82,189.59,192.31,1628997.0
2020-08-13 20:30:00,188.55,191.17,188.45,189.5,1324832.0
2020-08-14 20:30:00,189.22,193.21,188.43,191.13,900649.0
2020-08-17 20:30:00,193.25,194.24,191.2,192.99,1026228.0
