datetime,open,high,low,close,volume
2020-05-21 20:30:00,52.76,52.94,52.12,52.22,7464119.0
2020-05-22 20:30:00,52.34,52.64,52.08,52.62,7211659.0
2020-05-26 20:30:00,53.65,53.68,52.65,52.78,11200711.0
2020-05-27 20:30:00,53.0,53.25,52.57,53.2,9228093.0
2020-05-28 20:30:00,53.76,54.15,53.22,53.62,9465604.0
2020-05-29 20:30:00,53.62,53.94,52.99,53.77,14735338.0
2020-06-01 20:30:00,53.28,53.385,52.79,53.06,7364358.0
2020-06-02 20:30:00,53.24,53.29,52.64,53.28,8756250.0
2020-06-03 20:30:00,53.33,53.62,52.985,53.49,9188780.0
2020-06-04 20:30:00,53.23,53.689,52.63,52.85,9696217.0
2020-06-05 20:30:00,53.09,54.27,52.7412,53.98,12210054.0
2020-06-08 20:30:00,53.35,55.115,53.28,55.1,11519522.0
2020-06-09 20:30:00,55.0,55.06,53.88,54.18,8852655.0
2020-06-10 20:30:00,54.5,54.66,53.9,54.11,7436715.0
2020-06-11 20:30:00,53.25,53.56,51.23,51.31,12806143.0
2020-06-12 20:30:00,52.45,53.0,50.982,51.86,11537560.0
2020-06-15 20:30:00,50.96,53.43,50.91,53.25,16038072.0
2020-06-16 20:30:00,54.46,55.0,53.78,54.59,19380240.0
2020-06-17 20:30:00,53.03,53.74,51.5,51.52,28692615.0
2020-06-18 20:30:00,51.6,53.995,51.32,53.69,19259542.0
2020-06-19 20:30:00,54.21,54.46,52.98,54.4,33020470.0
2020-06-22 20:30:00,54.09,55.385,53.8802,55.12,16705854.0
2020-06-23 20:30:00,55.3,55.965,55.13,55.19,18695018.0
2020-06-24 20:30:00,55.12,55.68,54.33,54.44,18287769.0
2020-06-25 20:30:00,54.4,54.59,53.54,54.53,16008724.0
2020-06-26 20:30:00,54.35,54.585,53.628,54.18,17969438.0
2020-06-29 20:30:00,54.23,54.96,53.845,54.76,14366908.0
2020-06-30 20:30:00,54.8,55.44,54.495,55.27,18885859.0
2020-07-01 20:30:00,54.69,55.88,54.68,55.49,17856751.0
2020-07-02 20:30:00,55.79,56.425,55.65,55.94,15478903.0
2020-07-06 20:30:00,56.195,56.825,56.16,56.6,15309672.0
2020-07-07 20:30:00,56.35,56.95,56.215,56.31,13232198.0
2020-07-08 20:30:00,56.63,56.68,55.99,56.66,12582610.0
2020-07-09 20:30:00,56.99,57.8,56.82,57.53,15692557.0
2020-07-10 20:30:00,57.47,57.52,56.69,57.39,12615792.0
2020-07-13 20:30:00,57.4,57.835,56.97,57.01,15965564.0
2020-07-14 20:30:00,56.67,57.29,56.48,57.2,15510256.0
2020-07-15 20:30:00,57.42,57.84,56.38,56.62,10571043.0
2020-07-16 20:30:00,56.42,56.49,55.575,55.82,8779360.0
2020-07-17 20:30:00,56.08,56.12,54.76,54.9,14345065.0
2020-07-20 20:30:00,54.88,55.515,54.69,55.4,11469286.0
2020-07-21 20:30:00,55.8,56.335,55.58,55.91,11875095.0
2020-07-22 20:30:00,55.7,56.175,55.7,56.01,13842610.0
2020-07-23 20:30:00,56.0,56.36,55.6,55.76,12576046.0
2020-07-24 20:30:00,55.47,56.035,55.26,55.65,8939667.0
2020-07-27 20:30:00,55.66,55.95,55.32,55.34,10319936.0
2020-07-28 20:30:00,55.25,55.735,55.2,55.35,13030193.0
2020-07-29 20:30:00,55.56,55.9,55.35,55.7,7243071.0
2020-07-30 20:30:00,55.0,55.48,54.89,55.25,7633243.0
2020-07-31 20:30:00,55.18,55.47,54.325,55.45,9352834.0
2020-08-03 20:30:00,55.78,56.09,55.49,55.98,9165025.0
2020-08-04 20:30:00,55.78,56.01,55.53,56.0,6364339.0
2020-08-05 20:30:00,56.32,56.32,55.375,55.5,6629046.0
2020-08-06 20:30:00,55.49,55.6,54.935,55.28,8169855.0
2020-08-07 20:30:00,55.01,55.24,54.755,55.23,8772264.0
2020-08-10 20:30:00,55.24,55.62,54.88,54.94,10047111.0
2020-08-11 20:30:00,55.24,55.46,54.135,54.27,8075289.0
2020-08-12 20:30:00,54.52,54.7,53.97,54.17,9068344.0
2020-08-13 20:30:00,53.91,54.195,53.6786,54.02,8260423.0
2020-08-14 20:30:00,54.03,54.555,53.77,54.2,5454407.0
2020-08-17 20:30:00,54.2,54.39,53.66,53.99,9523832.0
2020-08-18 20:30:00,55.62,56.925,54.87,55.18,21102607.0
2020-08-19 20:30:00,55.58,56.8,55.46,56.2,16751451.0
2020-08-20 20:30:00,55.59,55.81,55.09,55.26,10975123.0
2020-08-21 20:30:00,55.38,55.45,54.73,55.19,9551993.0
2020-08-24 20:30:00,55.76,56.105,55.44,56.01,7892051.0
2020-08-25 20:30:00,56.15,56.75,56.02,56.09,7427033.0
2020-08-26 20:30:00,56.34,57.49,56.059,57.49,11597557.0
2020-08-27 20:30:00,57.45,58.45,56.58,57.18,15834697.0
2020-08-28 20:30:00,57.33,58.16,57.205,57.88,8613830.0
2020-08-31 20:30:00,57.13,57.76,57.035,57.22,18683506.0
2020-09-01 20:30:00,57.37,58.01,57.08,57.66,10170906.0
2020-09-02 20:30:00,57.72,59.32,57.72,59.03,14342824.0
2020-09-03 20:30:00,58.72,58.99,56.65,57.1,15387416.0
2020-09-04 20:30:00,56.88,57.265,55.155,55.73,14697178.0
2020-09-08 20:30:00,55.35,55.79,54.87,55.32,16472847.0
