datetime,open,high,low,close,volume
2020-05-21 20:30:00,89.64,90.61,88.38,90.39,6148320.0
2020-05-22 20:30:00,90.42,91.54,89.71,91.47,5184488.0
2020-05-26 20:30:00,92.95,93.29,89.17,89.48,6243836.0
2020-05-27 20:30:00,89.28,90.78,88.17,90.76,5420979.0
2020-05-28 20:30:00,91.95,93.325,91.21,92.1,5316800.0
2020-05-29 20:30:00,92.9,95.59,90.75,94.92,10141091.0
2020-06-01 20:30:00,92.95,93.96,92.0419,93.01,5453391.0
2020-06-02 20:30:00,92.92,93.15,91.76,92.62,6394362.0
2020-06-03 20:30:00,92.56,92.7,90.56,91.4,8056264.0
2020-06-04 20:30:00,91.05,91.335,88.235,88.25,9113636.0
2020-06-05 20:30:00,88.47,89.96,87.32,89.86,11874888.0
2020-06-08 20:30:00,88.98,92.61,88.91,92.56,5426837.0
2020-06-09 20:30:00,92.32,92.82,90.24,90.27,4857378.0
2020-06-10 20:30:00,90.85,92.75,90.64,92.16,5829143.0
2020-06-11 20:30:00,92.17,92.5,86.94,87.78,8168332.0
2020-06-12 20:30:00,89.25,90.19,87.59,89.02,5590474.0
2020-06-15 20:30:00,87.52,90.35,87.05,89.55,5667401.0
2020-06-16 20:30:00,90.62,91.76,89.14,89.74,6144086.0
2020-06-17 20:30:00,90.42,91.6723,90.1,90.9,4359470.0
2020-06-18 20:30:00,90.5,91.34,89.57,90.28,6022939.0
2020-06-19 20:30:00,91.67,92.4,90.61,90.68,9451388.0
2020-06-22 20:30:00,90.33,90.65,89.16,90.34,5072803.0
2020-06-23 20:30:00,91.11,92.3,90.79,91.3,4157172.0
2020-06-24 20:30:00,90.63,90.73,86.822,87.3,6141939.0
2020-06-25 20:30:00,87.24,89.81,86.16,89.62,5781467.0
2020-06-26 20:30:00,89.82,89.95,87.94,88.71,8522534.0
2020-06-29 20:30:00,89.58,89.7,88.09,89.01,4669327.0
2020-06-30 20:30:00,88.75,91.9,88.435,91.43,5221178.0
