,Price,Volume,AttractorLoaded
0,100.15,6,True
1,100.25,6,True
2,100.3,6,True
3,100.35,6,True
4,100.19999999999999,6,True
5,100.19999999999999,6,True
6,100.39999999999999,5,True
7,100.39999999999999,7,True
8,100.24999999999999,6,True
9,99.89999999999999,4,True
10,99.69999999999999,6,True
11,99.6,5,True
12,99.55,8,True
13,99.64999999999999,6,True
14,99.39999999999999,3,True
15,99.44999999999999,7,True
16,99.19999999999999,3,True
17,99.04999999999998,5,True
18,99.04999999999998,7,True
19,98.94999999999999,8,True
20,99.04999999999998,6,True
21,98.64999999999998,2,True
22,98.49999999999997,3,True
23,98.54999999999997,7,True
24,98.74999999999997,5,True
25,98.69999999999997,6,True
26,98.99999999999997,3,True
27,98.74999999999997,4,True
28,98.89999999999998,5,True
29,99.14999999999998,5,True
30,99.14999999999998,7,True
31,99.39999999999998,5,True
32,99.29999999999998,6,True
33,99.34999999999998,6,True
34,99.09999999999998,4,True
35,99.44999999999997,4,True
36,99.19999999999997,4,True
37,99.14999999999998,5,True
38,99.29999999999998,4,True
39,99.54999999999998,3,True
40,99.64999999999998,5,True
41,99.44999999999997,5,True
42,99.44999999999997,6,True
43,99.79999999999997,4,True
44,99.59999999999997,6,True
45,99.89999999999996,5,True
46,100.19999999999996,4,True
47,100.04999999999995,4,True
48,100.14999999999995,7,True
49,100.39999999999995,4,True
50,99.99999999999994,4,True
51,99.84999999999994,7,True
52,99.69999999999993,5,True
53,99.59999999999994,7,True
54,99.29999999999994,6,True
55,99.34999999999994,7,True
56,99.39999999999993,7,True
57,99.39999999999993,6,True
58,99.29999999999994,4,True
59,99.24999999999994,6,True
60,99.09999999999994,4,True
61,98.74999999999994,3,True
62,98.79999999999994,6,True
63,98.44999999999995,5,True
64,98.44999999999995,7,True
65,98.54999999999994,6,True
66,98.34999999999994,6,True
67,98.09999999999994,4,True
68,98.14999999999993,6,True
69,98.04999999999994,5,True
70,97.94999999999995,5,True
71,97.84999999999995,7,True
72,97.74999999999996,5,True
73,97.79999999999995,9,True
74,98.04999999999995,5,True
75,97.94999999999996,3,True
76,97.74999999999996,4,True
77,97.84999999999995,6,True
78,97.44999999999995,3,True
79,97.14999999999995,4,True
80,97.34999999999995,3,True
81,97.59999999999995,4,True
82,97.49999999999996,5,True
83,98.04999999999995,3,True
84,98.09999999999995,8,True
85,98.09999999999995,7,True
86,97.84999999999995,4,True
87,98.04999999999995,6,True
88,98.24999999999996,5,True
89,98.44999999999996,4,True
90,98.64999999999996,6,True
91,98.69999999999996,5,True
92,98.69999999999996,7,True
93,98.74999999999996,7,True
94,98.64999999999996,7,True
95,98.64999999999996,6,True
96,98.79999999999997,6,True
97,98.74999999999997,5,True
98,98.29999999999997,2,True
99,97.99999999999997,4,True
100,98.34999999999997,4,True
101,98.54999999999997,6,True
102,98.54999999999997,8,True
103,98.14999999999996,5,True
104,97.99999999999996,7,True
105,98.14999999999996,6,True
106,97.89999999999996,6,True
107,97.94999999999996,7,True
108,98.04999999999995,6,True
109,97.54999999999995,2,True
110,97.59999999999995,7,True
111,97.54999999999995,6,True
112,97.19999999999996,4,True
113,96.99999999999996,7,True
114,96.59999999999995,2,True
115,96.54999999999995,4,True
116,96.64999999999995,5,True
117,96.74999999999994,6,True
118,96.54999999999994,5,True
119,96.64999999999993,6,True
120,96.74999999999993,6,True
121,96.79999999999993,6,True
122,96.84999999999992,7,True
123,96.79999999999993,8,True
124,96.44999999999993,5,True
125,96.59999999999994,7,True
126,96.59999999999994,7,True
127,96.59999999999994,7,True
128,96.69999999999993,8,True
129,96.74999999999993,4,True
130,96.79999999999993,7,True
131,96.64999999999992,7,True
132,96.29999999999993,4,True
133,96.24999999999993,6,True
134,95.94999999999993,6,True
135,95.74999999999993,6,True
136,95.94999999999993,4,True
137,96.04999999999993,7,True
138,96.24999999999993,5,True
139,96.04999999999993,4,True
140,95.69999999999993,3,True
141,95.79999999999993,4,True
142,95.94999999999993,5,True
143,96.19999999999993,5,True
144,96.34999999999994,4,True
145,96.34999999999994,6,True
146,96.04999999999994,4,True
147,95.99999999999994,7,True
148,95.99999999999994,8,True
149,96.04999999999994,7,True
150,95.99999999999994,7,True
151,95.94999999999995,5,True
152,96.04999999999994,6,True
153,95.99999999999994,6,True
154,95.89999999999995,6,True
155,95.89999999999995,7,True
156,95.69999999999995,5,True
157,95.34999999999995,4,True
158,95.29999999999995,7,True
159,95.14999999999995,7,True
160,95.14999999999995,6,True
161,95.14999999999995,7,True
162,95.29999999999995,6,True
163,95.14999999999995,5,True
164,95.24999999999994,6,True
165,95.49999999999994,4,True
166,95.49999999999994,8,True
167,95.64999999999995,6,True
168,95.69999999999995,5,True
169,95.94999999999995,6,True
170,95.84999999999995,7,True
171,95.54999999999995,4,True
172,95.44999999999996,7,True
173,95.59999999999997,5,True
174,95.44999999999996,5,True
175,95.59999999999997,5,True
176,95.99999999999997,5,True
177,95.89999999999998,7,True
178,96.14999999999998,5,True
179,96.14999999999998,7,True
180,95.94999999999997,6,True
181,95.89999999999998,6,True
182,95.84999999999998,8,True
183,95.84999999999998,8,True
184,96.29999999999998,4,True
185,96.59999999999998,4,True
186,96.89999999999998,5,True
187,96.84999999999998,7,True
188,96.59999999999998,4,True
189,96.69999999999997,6,True
190,96.89999999999998,7,True
191,96.74999999999997,5,True
192,96.64999999999998,7,True
193,96.54999999999998,6,True
194,96.39999999999998,6,True
195,96.39999999999998,7,True
196,96.24999999999997,5,True
197,96.19999999999997,6,True
198,96.29999999999997,6,True
199,95.89999999999996,3,True
